,날짜,상품명,바코드,발주가능상태,입고수량,카테고리,출고수량
2465,2019-05-28,V2_237,8801046312698.0,발주가능,48,덴탈케어,0
2466,2019-05-28,V2_242,8801046321058.0,발주가능,0,덴탈케어,0
2467,2019-05-28,V2_243,8801046324783.0,발주가능,56,F&B,11
2468,2019-05-28,V2_244,8801046324776.0,발주가능,0,F&B,22
2469,2019-05-28,V2_245,8801046325568.0,발주가능,0,F&B,0
2470,2019-05-28,V2_246,8801046299234.0,발주가능,0,덴탈케어,0
2471,2019-05-28,V2_248,8801046316450.0,발주가능,0,덴탈케어,0
2472,2019-05-28,V2_249,8801046320747.0,발주가능,0,덴탈케어,0
2473,2019-05-28,V2_250,18801046326234.0,발주가능,0,F&B,0
2474,2019-05-28,V2_251,18801046326227.0,발주가능,0,F&B,0
2475,2019-05-28,V2_252,18801046263430.0,발주가능,30,헤어케어,0
2476,2019-05-28,V2_254,8801046323205.0,발주가능,0,ST,0
2477,2019-05-28,V2_255,8801046322574.0,발주가능,0,ST,0
2478,2019-05-28,V2_259,8801046323496.0,발주가능,0,ST,1
2479,2019-05-28,V2_260,8801046323229.0,발주가능,0,ST,0
2480,2019-05-28,V2_266,18801046259877.0,발주가능,0,F&B,0
2481,2019-05-28,V2_276,18801046902100.0,발주가능,0,헤어케어,13
2482,2019-05-28,V2_280,18801046289232.0,발주가능,0,주방세제,1
2483,2019-05-28,V2_282,18801046263126.0,발주가능,0,주방세제,5
2484,2019-05-28,V2_292,18801046318994.0,발주가능,0,주방세제,0
2485,2019-05-28,V2_294,18801046280529.0,발주가능,0,세탁세제,0
2486,2019-05-28,V2_295,18801046283285.0,발주가능,0,세탁세제,0
2487,2019-05-28,V2_297,18801046879051.0,발주가능,0,세탁세제,4
2488,2019-05-28,V2_298,18801046878993.0,발주가능,0,세탁세제,3
2489,2019-05-28,V2_300,18801046319946.0,발주가능,0,주방세제,0
2490,2019-05-28,V2_301,18801046319953.0,발주가능,0,주방세제,0
2491,2019-05-28,V2_302,18801046319960.0,발주가능,0,주방세제,0
2492,2019-05-28,V2_304,18801046979522.0,발주가능,0,주방세제,3
2493,2019-05-28,V2_307,18801046290528.0,발주가능,0,주방세제,0
2494,2019-05-28,V2_308,18801046250997.0,발주가능,0,주방세제,0
2495,2019-05-28,V2_309,18801046295646.0,발주가능,0,주방세제,0
2496,2019-05-28,V2_310,18801046275563.0,발주가능,0,주방세제,1
2497,2019-05-28,V2_312,18801046248581.0,발주가능,0,주방세제,0
2498,2019-05-28,V2_313,18801046311490.0,발주가능,0,덴탈케어,0
2499,2019-05-28,V2_314,18801046292102.0,발주가능,0,세탁세제,1
2500,2019-05-28,V2_315,18801046878948.0,발주가능,0,세탁세제,1
2501,2019-05-28,V2_316,18801046879068.0,발주가능,0,세탁세제,0
2502,2019-05-28,V2_317,18801046309046.0,발주가능,0,세탁세제,0
2503,2019-05-28,V2_320,18801046287092.0,발주가능,0,세탁세제,0
2504,2019-05-28,V2_321,18801046286231.0,발주가능,0,세탁세제,0
2505,2019-05-28,V2_324,18801046303754.0,발주가능,0,주방세제,0
2506,2019-05-28,V2_325,18801046903008.0,발주가능,0,주방세제,1
2507,2019-05-28,V2_326,18801046303228.0,발주가능,0,주방세제,0
2508,2019-05-28,V2_328,18801046979140.0,발주가능,0,주방세제,0
2509,2019-05-28,V2_329,18801046303761.0,발주가능,9,주방세제,0
2510,2019-05-28,V2_330,18801046314798.0,발주가능,0,ST,0
2511,2019-05-28,V2_331,18801046314842.0,발주가능,0,ST,0
2512,2019-05-28,V2_333,18801046314804.0,발주가능,0,ST,0
2513,2019-05-28,V2_335,18801046314811.0,발주가능,0,ST,0
2514,2019-05-28,V2_336,18801046314781.0,발주가능,0,ST,0
2515,2019-05-28,V2_337,18801046314828.0,발주가능,0,ST,0
2516,2019-05-28,V2_338,18801046314224.0,발주가능,0,ST,0
2517,2019-05-28,V2_342,18801046277055.0,발주가능,0,헤어케어,0
2518,2019-05-28,V2_343,18801046308575.0,발주가능,0,세탁세제,0
2519,2019-05-28,V2_345,18801046291242.0,발주가능,0,세탁세제,0
2520,2019-05-28,V2_347,18801046318246.0,발주가능,0,세탁세제,0
2521,2019-05-28,V2_348,18801046318253.0,발주가능,0,세탁세제,0
2522,2019-05-28,V2_349,18801046319328.0,발주가능,0,세탁세제,2
2523,2019-05-28,V2_354,18801046291259.0,발주가능,0,세탁세제,1
2524,2019-05-28,V2_355,18801046299361.0,발주가능,0,세탁세제,0
2525,2019-05-28,V2_357,18801046316211.0,발주가능,0,세탁세제,0
2526,2019-05-28,V2_361,18801046275747.0,발주가능,0,덴탈케어,0
2527,2019-05-28,V2_363,18801046275730.0,발주가능,0,덴탈케어,0
2528,2019-05-28,V2_365,18801046301163.0,발주가능,0,덴탈케어,0
2529,2019-05-28,V2_366,18801046290191.0,발주가능,0,덴탈케어,0
2530,2019-05-28,V2_367,18801046301156.0,발주가능,0,덴탈케어,0
2531,2019-05-28,V2_368,18801046310387.0,발주가능,0,덴탈케어,0
2532,2019-05-28,V2_369,18801046304850.0,발주가능,0,덴탈케어,0
2533,2019-05-28,V2_373,18801046312695.0,발주가능,0,덴탈케어,0
2534,2019-05-28,V2_376,18801046291525.0,발주가능,0,ST,0
2535,2019-05-28,V2_381,18801046291501.0,발주가능,0,ST,0
2536,2019-05-28,V2_383,18801046291587.0,발주가능,0,ST,0
2537,2019-05-28,V2_384,18801046291563.0,발주가능,0,ST,0
2538,2019-05-28,V2_385,18801046291549.0,발주가능,0,ST,0
2539,2019-05-28,V2_386,18801046291556.0,발주가능,0,ST,0
2540,2019-05-28,V2_387,18801046314835.0,발주가능,0,ST,0
2541,2019-05-28,V2_388,18801046903398.0,발주가능,0,ST,0
2542,2019-05-28,V2_389,18801046314217.0,발주가능,0,ST,0
2543,2019-05-28,V2_390,18801046316228.0,발주가능,0,세탁세제,0
2544,2019-05-28,V2_391,8801046304525.0,발주가능,0,주방세제,2
2545,2019-05-28,V2_392,8801046316467.0,발주가능,0,세탁세제,8
2546,2019-05-28,V2_393,18801046267780.0,발주가능,0,덴탈케어,0
2547,2019-05-28,V2_394,18801046322908.0,발주가능,0,덴탈케어,0
2548,2019-05-28,V2_395,18801046314736.0,발주가능,0,덴탈케어,0
2549,2019-05-28,V2_396,18801046324339.0,발주가능,0,덴탈케어,0
2550,2019-05-28,V2_397,18801046316761.0,발주가능,0,덴탈케어,0
2551,2019-05-28,V2_398,18801046322915.0,발주가능,0,덴탈케어,0
2552,2019-05-28,V2_400,18801046281694.0,발주가능,0,덴탈케어,0
2553,2019-05-28,V2_402,18801046315306.0,발주가능,0,덴탈케어,0
2554,2019-05-28,V2_404,18801046316754.0,발주가능,0,덴탈케어,0
2555,2019-05-28,V2_405,18801046257620.0,발주가능,0,덴탈케어,0
2556,2019-05-28,V2_406,18801046287740.0,발주가능,0,덴탈케어,0
2557,2019-05-28,V2_407,18801046292461.0,발주가능,0,덴탈케어,0
2558,2019-05-28,V2_410,18801046316570.0,발주가능,0,헤어케어,0
2559,2019-05-28,V2_411,18801046902094.0,발주가능,0,헤어케어,0
2560,2019-05-28,V2_412,18801046316716.0,발주가능,0,헤어케어,0
2561,2019-05-28,V2_414,18801046318437.0,발주가능,0,헤어케어,0
2562,2019-05-28,V2_415,18801046321642.0,발주가능,0,헤어케어,0
2563,2019-05-28,V2_416,18801046316631.0,발주가능,0,헤어케어,0
2564,2019-05-28,V2_419,18801046299767.0,발주가능,0,헤어케어,0
2565,2019-05-28,V2_420,18801046299682.0,발주가능,0,헤어케어,0
2566,2019-05-28,V2_426,18801046303495.0,발주가능,0,ST,0
2567,2019-05-28,V2_428,18801046303518.0,발주가능,0,ST,0
2568,2019-05-28,V2_434,18801046299224.0,발주가능,0,덴탈케어,0
2569,2019-05-28,V2_436,18801046287696.0,발주가능,0,덴탈케어,0
2570,2019-05-28,V2_439,18801046298487.0,발주가능,0,덴탈케어,0
2571,2019-05-28,V2_444,18801046321598.0,발주가능,0,헤어케어,0
2572,2019-05-28,V2_450,18801046315252.0,발주가능,0,매입브랜드,0
2573,2019-05-28,V2_451,18801046315245.0,발주가능,0,매입브랜드,0
2574,2019-05-28,V2_452,18801046315238.0,발주가능,0,매입브랜드,0
2575,2019-05-28,V2_454,18801046316600.0,발주가능,0,헤어케어,0
2576,2019-05-28,V2_458,8801046979549.0,발주가능,0,주방세제,5
2577,2019-05-28,V2_463,8801046297780.0,발주가능,72,ST,0
2578,2019-05-28,V2_465,8801046321171.0,발주가능,0,덴탈케어,0
2579,2019-05-28,V2_467,8801046326893.0,발주가능,0,덴탈케어,0
2580,2019-05-28,V2_469,8801046319055.0,발주가능,0,덴탈케어,0
2581,2019-05-28,V2_488,18801046335229.0,발주가능,0,세탁세제,0
2582,2019-05-28,V2_490,18801046335236.0,발주가능,0,세탁세제,0
2583,2019-05-28,V2_492,18801046335205.0,발주가능,0,세탁세제,0
2584,2019-05-28,V2_485,8801046328378.0,발주가능,0,세탁세제,0
2585,2019-05-28,V2_486,8801046324165.0,발주가능,0,세탁세제,0
2586,2019-05-28,V2_487,8801046328347.0,발주가능,0,세탁세제,0
2587,2019-05-28,V2_476,8801046330968.0,발주가능,0,헤어케어,0
2588,2019-05-29,V2_2,8801046878934.0,발주가능,0,세탁세제,1
2589,2019-05-29,V2_3,8801046878941.0,발주가능,0,세탁세제,7
2590,2019-05-29,V2_4,8801046888858.0,발주가능,768,덴탈케어,43
2591,2019-05-29,V2_478,8801046244234.0,발주가능,0,세탁세제,0
2592,2019-05-29,V2_5,8801046992722.0,발주가능,0,헤어케어,0
2593,2019-05-29,V2_6,8801046992739.0,발주가능,2440,헤어케어,68
2594,2019-05-29,V2_7,8801046992746.0,발주가능,520,헤어케어,24
2595,2019-05-29,V2_9,8801046247754.0,발주가능,234,세탁세제,22
2596,2019-05-29,V2_10,8801046878996.0,발주가능,600,세탁세제,61
2597,2019-05-29,V2_13,8801046245118.0,발주가능,0,세탁세제,0
2598,2019-05-29,V2_16,8801046892916.0,발주가능,270,주방세제,4
2599,2019-05-29,V2_18,8801046240540.0,발주가능,460,헤어케어,17
2600,2019-05-29,V2_26,8801046879061.0,발주가능,0,세탁세제,6
2601,2019-05-29,V2_31,8801046255568.0,발주가능,330,세탁세제,41
2602,2019-05-29,V2_32,8801046255575.0,발주가능,132,세탁세제,28
